38992
1148	1448	0
5564	1732	1
1201	1732	1
413	889	1
4917	1670	0
845	889	1
2056	2910	0
1315	4306	1
468	611	0
342	4492	0
1394	1448	0
2522	2910	0
489	4684	0
2982	4665	0
1666	1732	1
1624	2910	0
51	3727	1
4902	5595	0
1661	611	0
1053	2219	0
2416	2910	0
2571	5595	0
5337	2234	1
5597	1732	1
5279	4492	0
3438	1732	1
4260	1015	1
1119	611	0
3510	2234	1
2399	331	0
5187	611	0
2998	2219	1
5459	1734	0
1844	2183	1
814	1732	1
1822	4811	1
2519	2219	0
4242	5162	0
3071	3727	1
5411	3474	1
4720	5448	1
1883	999	1
3141	2234	0
2787	4306	1
4592	991	1
2690	995	1
1711	4700	0
510	1673	1
1043	2271	1
5030	611	0
608	5595	0
5570	1002	0
2169	4531	0
5229	1673	1
3722	2910	0
1051	2230	0
1706	4532	0
2542	3989	0
698	611	0
854	4585	0
589	611	0
3695	271	0
5102	611	0
4746	675	1
1901	1732	1
3580	997	1
4245	1670	0
3066	558	0
1176	2234	1
345	997	1
5325	5448	1
522	4273	1
1225	4490	0
2092	611	0
2896	331	1
4722	4273	1
1791	1677	1
3482	4647	1
3020	1677	1
5194	999	0
3756	5577	1
89	2910	0
1374	4273	1
3624	2910	0
410	2271	1
1330	5577	1
3119	2910	0
4627	2234	1
5462	3279	1
1456	5607	0
276	5577	1
3530	889	1
3276	2947	1
1478	331	0
2881	2910	0
1005	1448	0
1083	4647	1
40	5577	1
926	2271	1
5053	3546	1
78	4273	1
5187	4647	1
5110	3730	0
3490	5448	0
3145	675	1
413	2271	1
4488	992	0
1966	991	1
168	991	1
245	1670	1
2514	3730	0
4094	1732	1
867	331	1
1270	4492	0
1005	605	0
18	1018	0
1326	2047	0
4062	4976	1
2014	3727	1
1384	331	0
2431	5448	0
1929	889	1
724	1732	1
533	1477	0
4626	331	1
392	2234	1
5458	4273	1
1404	4647	1
4352	1002	0
482	991	1
2019	4647	1
5439	889	1
2540	5448	1
2809	4647	1
4400	1677	1
2498	889	1
5181	2832	0
4376	1734	0
1101	5595	0
3454	1673	0
1294	991	1
1778	3727	1
4860	4647	1
1782	4334	1
2717	1734	1
1164	4811	1
2985	1732	1
2650	4976	1
2898	2910	0
3406	5607	0
4252	4976	1
3405	5577	1
4005	2910	0
1712	808	0
5023	2234	0
5493	2910	0
5150	1011	0
3004	5448	0
686	2272	1
913	5577	1
4960	1677	1
3404	999	0
1578	331	0
740	4273	1
425	2219	1
9	3728	0
1104	2219	1
4914	997	0
1787	999	0
1105	991	1
2304	4684	0
2987	1732	1
3816	1670	1
3947	1425	0
2718	1732	1
233	1670	1
1872	5595	0
1525	2910	0
2634	994	0
5383	1734	0
345	611	0
2494	1448	0
5017	1644	0
4144	991	1
4419	3546	1
2186	994	0
964	675	1
4404	4647	1
731	5595	0
4591	3727	1
2420	5577	1
4172	1732	1
5480	3987	0
236	4536	0
1328	4306	0
2174	3884	0
5121	271	0
4144	605	0
2251	2910	0
4513	991	1
603	4531	0
810	2947	1
2486	999	0
4366	1732	1
317	2910	0
145	5595	0
231	5607	0
4144	3893	1
2173	4976	1
3105	4976	1
817	1732	1
1530	1679	1
4318	2930	0
11	1732	1
615	2947	1
4317	1732	1
4438	2418	1
2654	2910	0
1230	1012	0
3896	2910	0
1333	1448	0
4881	3727	1
3434	611	0
1260	1671	0
129	1472	0
4470	1670	0
3998	1732	1
2368	889	1
4963	2234	1
2460	2219	0
4128	1732	1
3280	1673	1
2589	3987	0
3926	1732	1
1356	994	0
648	1732	1
5555	1448	0
1737	1670	1
2514	5607	0
3873	5448	1
616	1677	1
3360	605	0
4589	2219	0
4592	611	0
3750	5595	0
2212	5162	0
2225	889	1
5558	4811	1
3688	1211	0
550	2910	0
5363	605	0
2858	1670	0
1185	988	1
3504	2234	1
4682	2910	0
1270	271	0
2342	4647	1
3708	2219	1
1322	5595	1
1810	271	0
1741	611	0
2059	3730	0
4235	271	0
98	5595	0
84	675	1
2808	2910	0
4046	1667	1
2715	1679	1
787	4491	0
3995	4647	1
1197	1012	0
4433	5637	0
85	5595	0
4760	2910	0
1786	611	0
656	2910	0
1940	2947	1
2695	675	1
4380	991	1
4851	4306	1
3175	4890	0
3651	2234	1
146	1448	0
5234	991	1
1943	675	1
400	889	1
2354	999	0
5434	4585	0
3163	3546	1
4374	991	1
3282	4536	0
2806	4647	1
1788	2947	1
2959	1673	1
277	4976	1
3667	4976	1
3124	2183	1
65	2234	0
625	4492	0
2452	2183	1
468	1670	1
5445	2910	0
2501	4976	1
5648	2183	1
722	4306	1
1725	331	1
3628	2910	0
5465	611	0
2495	1670	1
5229	1732	1
2674	2947	1
4845	605	0
4314	605	0
3941	3287	0
3695	1673	1
1000	271	0
3858	1673	0
2316	4273	1
1792	678	1
3664	2947	1
2689	4492	0
1115	1677	1
1069	1732	1
5262	4813	1
4089	611	0
650	889	1
1274	1644	0
1620	611	0
5276	2910	0
2696	331	0
3609	4976	1
1348	4273	1
411	2418	0
2178	2219	1
1027	3730	0
3064	4700	1
3750	889	1
4739	2184	0
4406	889	1
243	889	1
4529	1212	0
2356	1732	1
5198	1732	1
3053	1644	0
2478	4306	1
1663	1002	0
2240	4273	1
876	4647	0
1274	997	1
2807	2236	0
1956	1671	0
5008	5595	0
4146	611	0
639	1448	0
2312	1677	1
1664	1673	1
1379	4273	1
5640	3728	0
1546	3893	1
2552	1671	0
4437	1644	0
4450	1671	0
4258	4490	0
2213	889	1
3548	2183	1
2515	991	1
4214	1670	1
1131	1677	1
4619	1671	0
3165	1734	1
3736	4273	1
1362	5607	0
1609	3916	0
1920	889	1
2518	4306	1
4276	4647	1
4717	675	0
3485	2183	1
2031	2910	0
1892	1673	1
2482	999	0
2689	4273	1
389	1677	0
1809	4647	1
2741	1670	1
738	4976	1
434	992	0
2602	2234	0
2452	4976	1
3005	5607	0
4021	2910	0
1218	2418	1
3392	675	1
4742	2910	0
970	5595	0
3661	2271	1
2273	605	0
2758	991	1
5628	2271	1
1158	4700	0
3865	889	1
2247	4492	0
4834	4273	1
3118	271	0
4578	1673	1
147	4479	0
5404	1667	1
3258	999	0
5518	997	1
4960	4976	1
2337	1732	1
1821	5595	0
1530	999	1
2589	1732	1
2768	1677	1
3427	1671	0
3900	5577	1
4482	3884	0
3839	2947	1
2606	988	1
646	605	0
3367	988	1
3971	4492	0
352	4532	0
3629	4669	1
2986	4585	0
3158	2930	0
4116	2910	0
1095	4813	1
1279	991	1
5615	4665	0
1801	1734	1
2713	808	1
1106	1733	1
625	4647	1
4873	3893	1
1031	2910	0
2990	675	1
2972	5002	1
1299	605	0
356	611	0
561	2910	0
2021	1732	1
4994	4976	1
4792	2418	0
1369	997	1
2958	2219	0
3694	4684	0
4543	2832	0
4321	808	1
3255	2234	0
5263	1644	0
3335	611	0
4192	3727	1
4795	997	1
2110	4273	0
4173	675	0
1237	997	1
5140	1671	0
2825	808	1
34	4835	1
826	1644	0
2850	1644	0
1190	3893	1
5480	4273	1
1527	808	1
2639	2910	0
1428	4492	0
692	2910	0
4452	605	0
5017	1734	0
3961	2910	0
4459	1671	0
1500	991	1
3951	5595	0
5506	4976	1
4151	989	1
2811	2910	0
2896	4272	1
2434	4976	1
2540	4273	0
3095	991	1
1619	3546	1
4020	4492	0
5241	1734	0
4712	1671	1
2449	2910	0
4766	838	1
4985	611	0
3542	271	0
4983	4647	1
1163	2219	1
2782	5595	0
1128	2183	1
2343	5577	1
1682	4273	0
508	331	0
78	5577	0
3833	2234	0
619	3980	0
2143	1733	1
4962	331	0
3938	3287	0
741	999	1
788	4492	0
3621	2183	1
269	1448	0
5290	2910	0
2718	1472	1
1242	4492	0
255	605	0
2787	1448	0
1648	1732	1
4600	1644	0
3470	4812	0
5632	991	1
4245	5448	1
3655	2910	0
209	4647	1
1762	889	1
5026	2219	1
2485	988	1
3047	4273	1
4608	1679	1
1047	605	0
2346	5595	0
48	4273	1
3998	2230	0
4475	4647	1
1141	2910	0
4509	995	1
256	4273	1
3104	1644	0
524	331	0
5306	999	0
5117	1667	1
1657	2418	1
2847	2184	1
3955	1269	0
3266	2947	1
1776	2836	0
2133	271	0
3757	1670	0
576	331	0
2893	1732	1
3001	2219	1
134	3916	0
5572	1732	1
2895	991	1
1668	3279	1
3075	2947	1
126	3893	1
2723	4647	1
636	982	1
3060	2234	0
5540	1644	0
3041	1734	1
2594	4273	1
4730	1670	0
3747	2930	0
2161	5595	0
1503	4532	0
2380	3730	0
3822	4976	1
4748	889	1
1686	1670	1
4427	2234	1
4199	991	1
5526	991	1
3228	2910	0
183	5448	1
3753	2219	1
2369	5448	1
157	4647	1
5030	2183	1
4932	1673	0
4606	2183	1
3236	991	1
